Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1351,8/1/2024,8/5/2024,CUST203,Faqid Mukhopadhyay,Corporate,PROD5460,Juice Pack,Grocery,West,Sikkim,Ramgarh,8,3789,20,24249.6,14865.73,9383.87,Net Banking,Delivered,Mand-Sarin,erao@gopal.com,29,No,0
ORD1352,8/1/2024,8/7/2024,CUST175,Neelima Srinivas,Home Office,PROD5783,Stapler,Office Supplies,West,Andhra Pradesh,Jamnagar,6,4918,20,23606.4,15911.09,7695.31,Cash,Cancelled,"Dayal, Basak and Randhawa",doratanveer@buch.net,18,No,0
ORD1353,4/11/2025,4/13/2025,CUST516,Lekha Nagar,Consumer,PROD4161,Mouse,Electronics,North,Meghalaya,Bangalore,4,489,5,1858.2,1115.13,743.07,Credit Card,Pending,Dave-Lal,tanveer24@saha.net,43,No,0
ORD1354,8/27/2025,8/31/2025,CUST129,Priya Malhotra,Corporate,PROD5355,Office Chair,Furniture,North,Haryana,Mangalore,4,3094,20,9900.8,7415.9,2484.9,Credit Card,Cancelled,"Mahal, Acharya and Pandya",hegdeira@iyer-divan.org,37,No,0
ORD1355,3/22/2026,3/24/2026,CUST498,Ryan Contractor,Corporate,PROD1044,Bookshelf,Furniture,West,Andhra Pradesh,Agra,2,4920,0,9840,6046.68,3793.32,Credit Card,Cancelled,Lad-Parmar,cmander@vala-pai.com,17,No,0
ORD1356,7/3/2025,7/7/2025,CUST891,Oliver Palla,Consumer,PROD4209,Cooking Oil,Grocery,East,Gujarat,Dibrugarh,9,1823,10,14766.3,10743.49,4022.81,Credit Card,Cancelled,Cheema-Chokshi,jyotimodi@borah.com,13,No,0
ORD1357,6/11/2024,6/14/2024,CUST797,Udarsh Ratta,Consumer,PROD5337,Headphones,Electronics,South,Mizoram,Bokaro,8,1807,15,12287.6,8123.44,4164.16,Net Banking,Cancelled,Devi-Dube,schopra@babu-anne.info,15,No,0
ORD1358,10/17/2024,10/24/2024,CUST732,Yadavi Bains,Consumer,PROD7481,Sofa,Furniture,North,Madhya Pradesh,Bilaspur,2,4328,20,6924.8,4437.48,2487.32,Cash,Delivered,Gopal-Tailor,banjeetkapadia@gill-agrawal.org,24,No,0
ORD1359,4/29/2024,5/1/2024,CUST804,Januja Narayanan,Corporate,PROD6557,Pan,Office Supplies,West,Himachal Pradesh,Guna,1,2141,15,1819.85,1218.83,601.02,Credit Card,Delivered,Ratta Ltd,qvasa@narang.org,6,Yes,29
ORD1360,7/29/2025,8/4/2025,CUST270,Upma Narang,Consumer,PROD6325,Office Chair,Furniture,West,Himachal Pradesh,Durgapur,3,3895,20,9348,7905.83,1442.17,Credit Card,Delivered,"Shenoy, Doshi and Anne",karanchacko@grewal.info,30,No,0
ORD1361,10/19/2024,10/24/2024,CUST345,Chanchal Aurora,Home Office,PROD8257,Notebook,Office Supplies,West,Rajasthan,Pali,5,2342,15,9953.5,7163.9,2789.6,Net Banking,Delivered,"Chana, Iyer and Doctor",mannmanan@doshi.com,29,No,0
ORD1362,1/15/2025,1/19/2025,CUST328,Rohan Ganguly,Home Office,PROD6665,Laptop,Electronics,South,Punjab,Varanasi,9,1445,15,11054.25,8403.34,2650.91,Credit Card,Delivered,"Bora, Kade and Chaudhari",binakhosla@rajagopalan.com,49,No,0
ORD1363,11/17/2025,11/21/2025,CUST623,Veer Thakkar,Corporate,PROD5806,Study Table,Furniture,West,Himachal Pradesh,Khandwa,2,1883,5,3577.7,2399,1178.7,Cash,Delivered,"Chadha, Dey and Kapadia",yashodharachakraborty@ravel.info,26,No,0
ORD1364,4/3/2024,4/7/2024,CUST377,Kashvi Garde,Consumer,PROD9316,Office Chair,Furniture,East,Madhya Pradesh,Gurgaon,10,1002,0,10020,7287.83,2732.17,UPI,Cancelled,Bhavsar-Goda,nilima71@agarwal-bobal.org,39,No,0
ORD1365,5/1/2024,5/6/2024,CUST470,Yamini Chaudhari,Corporate,PROD6612,Mouse,Electronics,South,Arunachal Pradesh,Satna,8,736,10,5299.2,3342.1,1957.1,Cash,Return,Dave-Narang,pallaleena@baral-ben.com,12,No,0
ORD1366,3/8/2026,3/15/2026,CUST632,Laksh Bhasin,Consumer,PROD3166,Rice Bag,Grocery,North,Mizoram,Shimla,6,4893,15,24954.3,20176.35,4777.95,Net Banking,Return,Mahal-Bawa,ramachandranupadhriti@trivedi.org,35,No,0
ORD1367,5/2/2025,5/4/2025,CUST776,Inaya Garg,Home Office,PROD7793,Cooking Oil,Grocery,West,Meghalaya,Mangalore,2,113,5,214.7,167.04,47.66,Net Banking,Return,Deep PLC,rajeshrisuri@kapur-mistry.biz,13,No,0
ORD1368,9/25/2024,9/29/2024,CUST711,Finn Narayan,Corporate,PROD2498,Headphones,Electronics,East,Uttar Pradesh,Morbi,6,374,0,2244,1412.76,831.24,Credit Card,Cancelled,Sathe-Agate,dadaanthony@chandran.com,9,Yes,38
ORD1369,9/11/2024,9/17/2024,CUST995,Chavvi Lal,Home Office,PROD7054,Cooking Oil,Grocery,North,Jharkhand,Mahbubnagar,8,1748,0,13984,9940.61,4043.39,Credit Card,Return,Ahuja Inc,karnikchavvi@sha.com,22,No,0
ORD1370,3/22/2026,3/26/2026,CUST441,Ira Acharya,Corporate,PROD3537,Sugar,Grocery,West,West Bengal,Deoghar,2,4118,5,7824.2,6441.65,1382.55,Cash,Delivered,Luthra Group,hiralbajaj@sane-balan.com,9,Yes,27
ORD1371,10/20/2024,10/26/2024,CUST474,Gopal Kota,Consumer,PROD3132,Study Table,Furniture,South,Sikkim,Aurangabad,6,4061,20,19492.8,15950.43,3542.37,Cash,Pending,Dar LLC,egoel@lala-sehgal.net,11,No,0
ORD1372,1/28/2025,2/4/2025,CUST463,Nidra Mander,Consumer,PROD9423,Office Chair,Furniture,West,Haryana,Mangalore,3,2966,15,7563.3,5966.07,1597.23,UPI,Delivered,Balan-Nigam,sibalzayan@mohan.com,17,No,0
ORD1373,2/15/2026,2/20/2026,CUST708,Chasmum Chaudhry,Consumer,PROD9481,Office Chair,Furniture,South,Telangana,Bally,5,2842,10,12789,8710.6,4078.4,UPI,Cancelled,"Hari, Handa and Murty",samuel44@mitter.info,25,No,0
ORD1374,5/4/2024,5/9/2024,CUST180,Kala Sarin,Consumer,PROD1908,Office Chair,Furniture,East,Goa,Ulhasnagar,4,469,10,1688.4,1036.38,652.02,Cash,Delivered,Ravi LLC,odayal@lall.biz,25,No,0
ORD1375,9/2/2025,9/8/2025,CUST502,Kashvi Dewan,Corporate,PROD1484,Office Chair,Furniture,South,Telangana,Berhampur,3,4600,5,13110,8791.48,4318.52,Credit Card,Return,"Subramanian, Rajan and Buch",xiyer@kohli.com,2,Yes,50
ORD1376,8/19/2024,8/25/2024,CUST709,Aadi Nigam,Corporate,PROD8713,Laptop,Electronics,North,Uttarakhand,Shimla,1,2377,10,2139.3,1567.15,572.15,Net Banking,Cancelled,"Sarna, Zachariah and Chahal",adya23@barman-shah.org,31,No,0
ORD1377,3/7/2026,3/13/2026,CUST145,Oeshi Verma,Corporate,PROD1329,Pan,Office Supplies,West,Tamil Nadu,Madanapalle,7,2290,10,14427,10407.13,4019.87,Credit Card,Return,Mukherjee and Sons,avikuruvilla@khare.com,2,Yes,32
ORD1378,11/1/2025,11/4/2025,CUST428,Naksh Chowdhury,Consumer,PROD5090,Monitor,Electronics,South,Chhattisgarh,Ramgarh,6,4209,0,25254,15495.25,9758.75,Credit Card,Cancelled,Patla-Krishna,adweta38@shroff-shere.org,33,No,0
ORD1379,4/29/2025,5/4/2025,CUST421,Praneel Sawhney,Consumer,PROD6688,Pan,Office Supplies,North,Odisha,Kharagpur,5,1452,20,5808,3571.26,2236.74,Net Banking,Cancelled,"Kaur, Nigam and Som",balasubramanianosha@sabharwal-rastogi.info,7,Yes,45
ORD1380,8/23/2024,8/25/2024,CUST392,Urvashi Tak,Corporate,PROD9151,Calculator,Office Supplies,West,Odisha,Munger,9,3567,15,27287.55,23690.84,3596.71,UPI,Delivered,"Kari, Bhat and Mani",rakshabhatt@jani.com,34,No,0
ORD1381,11/4/2024,11/8/2024,CUST735,Nakul Nagi,Corporate,PROD5124,Dining Table,Furniture,North,Sikkim,Amaravati,2,1729,20,2766.4,2068.96,697.44,Cash,Pending,Bhagat-Aggarwal,sidhukaran@balasubramanian.com,21,No,0
ORD1382,6/15/2025,6/16/2025,CUST983,Libni Patla,Home Office,PROD2182,Office Chair,Furniture,West,Gujarat,Kottayam,9,4249,5,36328.95,21954.98,14373.97,Net Banking,Pending,"Khurana, Chahal and Edwin",tarasant@sagar-dua.com,8,Yes,43
ORD1383,2/4/2026,2/7/2026,CUST325,Jai Sastry,Consumer,PROD4635,Study Table,Furniture,East,Uttar Pradesh,Panchkula,7,4198,20,23508.8,14226.78,9282.02,Net Banking,Delivered,"Mody, Venkatesh and Patil",haritadave@dayal-kurian.biz,17,No,0
ORD1384,12/22/2025,12/24/2025,CUST837,Qushi Sodhi,Home Office,PROD1348,Stapler,Office Supplies,East,Kerala,Amritsar,6,2119,0,12714,9996.15,2717.85,Net Banking,Cancelled,"Wason, Bahri and Comar",krishna36@kadakia.biz,36,No,0
ORD1385,8/9/2025,8/14/2025,CUST156,Chameli Ramanathan,Consumer,PROD6769,Study Table,Furniture,East,Bihar,Gurgaon,1,273,10,245.7,178.46,67.24,UPI,Pending,"Chacko, Gulati and Bhatti",padmanabhanjanaki@rau.com,16,No,0
ORD1386,2/9/2025,2/10/2025,CUST310,Abdul Prashad,Corporate,PROD2452,Study Table,Furniture,East,Mizoram,Malda,5,2705,10,12172.5,9145.63,3026.87,UPI,Delivered,Upadhyay LLC,amruta91@chopra.org,45,No,0
ORD1387,10/3/2025,10/5/2025,CUST761,Ansh Patla,Corporate,PROD9228,Headphones,Electronics,South,Sikkim,Saharanpur,9,1420,5,12141,10330.73,1810.27,UPI,Return,Ramachandran-Sahni,gbhatia@kannan.net,12,No,0
ORD1388,10/31/2025,11/6/2025,CUST956,Eta Ben,Consumer,PROD9503,Bookshelf,Furniture,South,Punjab,Mahbubnagar,4,4734,0,18936,13872.66,5063.34,Net Banking,Pending,Jani LLC,wsinghal@tripathi.com,10,No,0
ORD1389,10/16/2025,10/21/2025,CUST637,Jai Acharya,Home Office,PROD1102,Stapler,Office Supplies,West,Assam,Tiruvottiyur,4,2578,0,10312,7646.25,2665.75,Net Banking,Pending,Shukla and Sons,qasim51@basu.com,26,No,0
ORD1390,5/8/2025,5/10/2025,CUST482,Lajita Sarna,Corporate,PROD1206,Headphones,Electronics,South,Kerala,Guna,9,2805,20,20196,15564.03,4631.97,UPI,Cancelled,Parmer-Mitra,parmerbhavika@sehgal.org,18,No,0
ORD1391,2/14/2026,2/16/2026,CUST293,Robert Chander,Corporate,PROD1928,Mouse,Electronics,West,Haryana,Cuttack,10,1824,5,17328,12564.88,4763.12,Cash,Return,Varma and Sons,imisra@bail.com,8,Yes,47
ORD1392,6/29/2025,6/30/2025,CUST412,Yashvi Jain,Consumer,PROD4764,Monitor,Electronics,South,Meghalaya,Pallavaram,7,4059,5,26992.35,21661.75,5330.6,Net Banking,Pending,Om-Dara,ramirya@golla.com,29,No,0
ORD1393,1/3/2026,1/9/2026,CUST975,Riya Muni,Consumer,PROD5071,Keyboard,Electronics,West,Maharashtra,Thoothukudi,8,4462,10,32126.4,28680.31,3446.09,Net Banking,Cancelled,Raju PLC,vverma@chand.info,21,No,0
ORD1394,10/5/2025,10/10/2025,CUST840,Laban Radhakrishnan,Consumer,PROD4297,Calculator,Office Supplies,West,Maharashtra,Anantapur,5,993,0,4965,4325.22,639.78,Cash,Cancelled,Bhasin-D’Alia,echanda@sharaf-deol.org,10,No,0
ORD1395,7/21/2025,7/22/2025,CUST263,Yutika Iyer,Home Office,PROD3755,Calculator,Office Supplies,South,West Bengal,Anantapur,2,4325,15,7352.5,5505.07,1847.43,Cash,Pending,Madan Inc,vedantmanda@nayar.com,36,No,0
ORD1396,6/3/2025,6/9/2025,CUST336,Jonathan Mane,Home Office,PROD7519,Cooking Oil,Grocery,West,West Bengal,Muzaffarpur,10,3919,5,37230.5,32217.05,5013.45,Credit Card,Return,Patel Group,xkapur@char.biz,25,No,0
ORD1397,6/9/2024,6/15/2024,CUST253,Jagvi Bumb,Home Office,PROD8200,Calculator,Office Supplies,South,Mizoram,Kanpur,6,4372,20,20985.6,12789.46,8196.14,UPI,Cancelled,"Lala, Chand and Vaidya",banditejas@karnik.com,18,No,0
ORD1398,3/12/2025,3/18/2025,CUST704,Dhriti Dada,Corporate,PROD5388,Sugar,Grocery,North,Rajasthan,Muzaffarnagar,2,4140,0,8280,5927.14,2352.86,Cash,Pending,"Bora, Dash and Vig",xsarma@sharma-chakraborty.com,30,No,0
ORD1399,10/29/2025,11/5/2025,CUST957,Yug Sarin,Home Office,PROD2048,Headphones,Electronics,West,Bihar,Panihati,5,4377,0,21885,14737.01,7147.99,Cash,Delivered,"Edwin, Kata and Iyer",luthraxalak@chada-goda.com,5,Yes,43
ORD1400,2/15/2026,2/16/2026,CUST200,Yoshita Ram,Consumer,PROD1098,Stapler,Office Supplies,North,Uttarakhand,Davanagere,1,547,15,464.95,349.48,115.47,Net Banking,Cancelled,"Mander, Bhargava and Deshmukh",hredhaan09@chauhan.net,20,No,0
ORD1401,1/23/2025,1/24/2025,CUST540,Yamini Sem,Home Office,PROD8195,Mouse,Electronics,East,Himachal Pradesh,Karaikudi,7,3112,20,17427.2,12561.48,4865.72,UPI,Return,"Chaudry, Behl and Singh",sunderedhitha@gulati-dewan.org,18,No,0
ORD1402,5/28/2024,5/31/2024,CUST265,Gaurav Nair,Consumer,PROD6402,Keyboard,Electronics,South,Chhattisgarh,Ghaziabad,8,4561,5,34663.6,27815.07,6848.53,Net Banking,Cancelled,Shenoy-Dube,qushishetty@jani.info,12,No,0
ORD1403,5/20/2025,5/23/2025,CUST610,Bakhshi Chakrabarti,Consumer,PROD9731,Mouse,Electronics,South,Kerala,Hubli–Dharwad,5,613,15,2605.25,1809.71,795.54,UPI,Return,Barad-Agate,xchaudhari@nagi-tandon.com,36,No,0
ORD1404,8/4/2024,8/6/2024,CUST530,Yashodhara Arya,Corporate,PROD5829,Monitor,Electronics,South,Bihar,Pondicherry,6,2648,10,14299.2,12531.61,1767.59,UPI,Pending,Boase-Vig,yashica61@madan-zacharia.org,33,No,0
ORD1405,7/5/2025,7/12/2025,CUST571,Yasti Wable,Home Office,PROD5380,Sugar,Grocery,South,Rajasthan,Kottayam,2,1429,20,2286.4,1773.58,512.82,Credit Card,Cancelled,Manne and Sons,jnatt@keer.org,14,No,0
ORD1406,8/26/2024,8/31/2024,CUST761,Charles Khosla,Corporate,PROD8836,Rice Bag,Grocery,North,Sikkim,Pondicherry,6,2032,5,11582.4,10197.4,1385,UPI,Cancelled,Mukherjee-Oak,nathanramachandran@mannan.net,33,No,0
ORD1407,5/1/2024,5/3/2024,CUST226,Varenya Gade,Corporate,PROD1306,Calculator,Office Supplies,North,Maharashtra,Nagaon,7,1390,0,9730,6624.72,3105.28,Net Banking,Return,Talwar LLC,majumdarwakeeta@sampath-mall.com,33,No,0
ORD1408,6/16/2024,6/21/2024,CUST758,Tristan Patla,Consumer,PROD7905,File Folder,Office Supplies,South,Karnataka,Silchar,7,1955,10,12316.5,10826.93,1489.57,UPI,Cancelled,Chatterjee-Andra,pandeyyatan@jani.info,15,No,0
ORD1409,4/13/2025,4/15/2025,CUST393,Lucky Saini,Home Office,PROD4382,Pan,Office Supplies,North,Odisha,Vadodara,8,3649,10,26272.8,17681.74,8591.06,Credit Card,Delivered,Basu LLC,ksunder@chowdhury-sahota.biz,3,Yes,31
ORD1410,6/10/2025,6/15/2025,CUST622,Libni Nayar,Corporate,PROD9994,Dining Table,Furniture,East,Assam,Dehradun,4,2749,10,9896.4,7567.2,2329.2,UPI,Cancelled,"Dave, Toor and Buch",kundaluke@nadig-singhal.com,25,No,0
ORD1411,4/15/2025,4/20/2025,CUST940,Jeremiah Nair,Home Office,PROD7148,Bookshelf,Furniture,West,Haryana,Gopalpur,4,1464,15,4977.6,3901.39,1076.21,Net Banking,Pending,Grover-Lad,somfalan@sathe.net,45,No,0
ORD1412,5/6/2024,5/8/2024,CUST719,Jyoti Hari,Consumer,PROD6143,Rice Bag,Grocery,East,Madhya Pradesh,Avadi,8,1875,10,13500,11817.61,1682.39,Credit Card,Delivered,Dewan-Keer,siya93@palla-tara.com,40,No,0
ORD1413,2/5/2026,2/7/2026,CUST900,Urmi Chander,Home Office,PROD5925,Sofa,Furniture,West,Jharkhand,Jodhpur,4,4546,0,18184,14986.8,3197.2,Cash,Cancelled,"Ray, Mand and Dhawan",lkonda@bhatt-golla.com,18,No,0
ORD1414,3/12/2025,3/18/2025,CUST602,Manbir Shetty,Corporate,PROD5668,Mouse,Electronics,North,Arunachal Pradesh,Thiruvananthapuram,4,705,0,2820,1888.44,931.56,Credit Card,Pending,"Ramakrishnan, Nagarajan and Kaur",zayangoyal@chawla.com,41,No,0
ORD1415,10/5/2025,10/9/2025,CUST477,Xiti Agate,Home Office,PROD1807,Calculator,Office Supplies,East,Mizoram,Thoothukudi,8,3735,15,25398,22268.22,3129.78,Credit Card,Return,Kar-Kapoor,osethi@korpal-parmar.biz,8,Yes,46
ORD1416,1/27/2025,2/2/2025,CUST522,Yahvi Nadig,Consumer,PROD5861,Mouse,Electronics,East,Kerala,Farrukhabad,3,2459,5,7008.15,4318.74,2689.41,UPI,Return,Chhabra-Garde,warhinath@naik.net,1,Yes,47
ORD1417,12/22/2025,12/27/2025,CUST880,Radhika Viswanathan,Consumer,PROD2048,Headphones,Electronics,East,Madhya Pradesh,Bally,10,3067,5,29136.5,24620.66,4515.84,Credit Card,Cancelled,"Khare, Kata and Thakkar",indira37@mahal.com,33,No,0
ORD1418,2/24/2025,3/1/2025,CUST238,Baghyawati Babu,Corporate,PROD8256,Rice Bag,Grocery,East,Maharashtra,Cuttack,5,1700,10,7650,4617.17,3032.83,Net Banking,Pending,Viswanathan Ltd,jasonramakrishnan@pathak.biz,32,No,0
ORD1419,6/19/2025,6/25/2025,CUST691,Pratyush Bath,Home Office,PROD2780,Sofa,Furniture,East,Andhra Pradesh,Jehanabad,4,4009,10,14432.4,8927.83,5504.57,UPI,Cancelled,Setty-Barman,fiyaz22@ganguly.com,8,Yes,50
ORD1420,2/4/2025,2/11/2025,CUST185,Rachana Padmanabhan,Home Office,PROD9168,File Folder,Office Supplies,North,Andhra Pradesh,Aligarh,3,3590,0,10770,8454.88,2315.12,Credit Card,Delivered,Samra-Mann,rohan86@shan-bava.com,21,No,0
ORD1421,5/20/2024,5/21/2024,CUST366,Adweta Chahal,Home Office,PROD5073,Notebook,Office Supplies,North,Bihar,Aurangabad,9,3908,5,33413.4,21940.04,11473.36,Net Banking,Cancelled,Khosla-Nagy,wazir29@gola-gola.com,21,No,0
ORD1422,7/4/2024,7/11/2024,CUST659,Akshay Date,Home Office,PROD5142,Monitor,Electronics,East,Uttarakhand,Firozabad,9,860,5,7353,5500.98,1852.02,Net Banking,Delivered,Ratta PLC,sanghapahal@kibe.net,11,No,0
ORD1423,4/5/2025,4/11/2025,CUST853,Nidra Zacharia,Corporate,PROD4235,Sugar,Grocery,West,Himachal Pradesh,Unnao,8,660,0,5280,3635.43,1644.57,Credit Card,Cancelled,Suri Ltd,emallick@swamy.net,47,No,0
ORD1424,9/15/2025,9/20/2025,CUST299,Hritik Pradhan,Home Office,PROD4730,Study Table,Furniture,North,Bihar,Jamalpur,7,2926,20,16385.6,13259.08,3126.52,UPI,Pending,"Wable, Pai and Sarma",sanaya71@mann.net,40,No,0
ORD1425,8/28/2025,9/4/2025,CUST107,David Cheema,Corporate,PROD8909,Laptop,Electronics,North,Nagaland,Thanjavur,10,2523,20,20184,17798.3,2385.7,Credit Card,Return,Parmer LLC,pdada@jhaveri.org,4,Yes,26
ORD1426,10/5/2024,10/6/2024,CUST481,Ekansh Dada,Corporate,PROD4395,Dining Table,Furniture,East,Goa,Gwalior,7,1025,15,6098.75,3693.54,2405.21,UPI,Cancelled,Sahota-Doctor,yashodasrivastava@maharaj.com,33,No,0
ORD1427,6/18/2025,6/19/2025,CUST119,Vaishnavi More,Corporate,PROD6497,Headphones,Electronics,East,Arunachal Pradesh,Malegaon,3,694,10,1873.8,1567.02,306.78,UPI,Cancelled,"Sur, Sarma and Lata",matthewbadami@kadakia.biz,40,No,0
ORD1428,5/8/2024,5/14/2024,CUST734,Madhavi Om,Home Office,PROD2232,Keyboard,Electronics,East,Nagaland,Panipat,9,4814,0,43326,36432.2,6893.8,Cash,Return,Pillai Group,abhatia@varma.com,3,Yes,46
ORD1429,5/5/2024,5/7/2024,CUST203,Bishakha Koshy,Consumer,PROD2724,Monitor,Electronics,West,West Bengal,Amroha,10,1550,5,14725,12444.16,2280.84,Net Banking,Pending,"Bora, Wable and Bala",sarkarsuhani@mistry-bhatnagar.net,7,Yes,29
ORD1430,1/10/2025,1/15/2025,CUST935,Manya Rau,Home Office,PROD3335,Monitor,Electronics,West,Tripura,Orai,6,2883,5,16433.1,13969.19,2463.91,Net Banking,Pending,Dhar Group,buchridhi@butala.org,20,No,0
ORD1431,3/16/2025,3/22/2025,CUST979,Pushti Sarma,Consumer,PROD9070,Office Chair,Furniture,East,Bihar,Singrauli,7,3027,10,19070.1,14012.52,5057.58,Cash,Return,Garde-Sibal,cvaidya@chhabra.com,13,No,0
ORD1432,9/2/2024,9/6/2024,CUST982,Aadhya De,Home Office,PROD1974,Mouse,Electronics,East,Madhya Pradesh,Berhampur,4,989,20,3164.8,2111.44,1053.36,UPI,Return,"Modi, Menon and Sem",dprashad@brahmbhatt.biz,17,No,0
ORD1433,6/19/2024,6/24/2024,CUST218,Chanchal Gaba,Home Office,PROD8044,Laptop,Electronics,South,Bihar,Panipat,1,3842,0,3842,2750.83,1091.17,Net Banking,Pending,Dugar Group,jrattan@baria.org,34,No,0
ORD1434,4/16/2025,4/17/2025,CUST661,Qabil Ranganathan,Consumer,PROD2895,Notebook,Office Supplies,North,Karnataka,Vellore,3,2273,15,5796.15,4786.95,1009.2,Cash,Cancelled,"Kara, Karan and Nagi",rachanakara@mammen.com,11,No,0
ORD1435,11/12/2025,11/19/2025,CUST956,Vihaan Barad,Corporate,PROD3526,Rice Bag,Grocery,North,Madhya Pradesh,Firozabad,7,2924,10,18421.2,15829,2592.2,Cash,Pending,"Krishnan, Sule and Issac",jasmit29@kulkarni-jani.net,38,No,0
ORD1436,1/12/2026,1/15/2026,CUST234,Warhi Majumdar,Consumer,PROD7097,Stapler,Office Supplies,South,Tripura,Gurgaon,6,3419,5,19488.3,16287.93,3200.37,Credit Card,Delivered,"More, Misra and Minhas",aayush46@pradhan.com,43,No,0
ORD1437,10/28/2025,11/1/2025,CUST639,Ekaja Patil,Corporate,PROD5258,File Folder,Office Supplies,North,Uttarakhand,Bally,8,1840,15,12512,11214.98,1297.02,UPI,Return,Mishra-Murthy,lukewalla@murty-dash.biz,18,No,0
ORD1438,11/30/2025,12/4/2025,CUST638,Max Sastry,Corporate,PROD9040,Pan,Office Supplies,South,Haryana,Khora ,4,1403,5,5331.4,3295.45,2035.95,Cash,Delivered,Chacko-Varughese,choudhrynilima@cheema.com,0,Yes,32
ORD1439,4/21/2025,4/22/2025,CUST851,Caleb Pathak,Home Office,PROD7767,Rice Bag,Grocery,West,Haryana,Khammam,7,4102,10,25842.6,22214.21,3628.39,Cash,Cancelled,Malhotra Ltd,fkrishnamurthy@ramakrishnan-majumdar.net,29,No,0
ORD1440,7/1/2024,7/5/2024,CUST167,Gaurang Borde,Consumer,PROD8929,Dining Table,Furniture,South,Telangana,Kottayam,4,2321,20,7427.2,6168.26,1258.94,UPI,Pending,"Sundaram, Choudhury and Toor",dinvarsha@oza.info,34,No,0
ORD1441,5/19/2024,5/22/2024,CUST437,Ekta Bhardwaj,Home Office,PROD2667,Study Table,Furniture,North,Assam,Adoni,8,663,15,4508.4,2933.79,1574.61,Net Banking,Delivered,Hayre-Seshadri,sundaramchakradhar@sastry.net,23,No,0
ORD1442,7/27/2024,7/31/2024,CUST150,Urvashi Varghese,Corporate,PROD5504,Juice Pack,Grocery,South,Odisha,Satara,9,1856,5,15868.8,11553.86,4314.94,UPI,Delivered,Srinivasan-Anne,bhagatanirudh@de.com,26,No,0
ORD1443,2/13/2026,2/14/2026,CUST813,George Hegde,Corporate,PROD5343,Bookshelf,Furniture,East,Madhya Pradesh,Hindupur,2,1086,10,1954.8,1614.88,339.92,Net Banking,Cancelled,Butala-Khosla,tramanathan@varma-raja.com,50,No,0
ORD1444,8/27/2025,8/28/2025,CUST182,Nicholas Arya,Home Office,PROD8428,Notebook,Office Supplies,South,Tripura,Rajkot,5,2886,0,14430,11208.72,3221.28,Net Banking,Cancelled,Chandra-Varghese,yoshita67@manda.com,18,No,0
ORD1445,6/3/2024,6/9/2024,CUST585,Yutika Sen,Consumer,PROD8965,Bookshelf,Furniture,West,Odisha,Thanjavur,5,574,15,2439.5,1914.94,524.56,Net Banking,Pending,Saraf Group,raaginigrewal@kade.com,9,Yes,40
ORD1446,1/20/2025,1/27/2025,CUST704,Quincy Tella,Corporate,PROD3325,Headphones,Electronics,South,Uttar Pradesh,Bhind,7,2103,20,11776.8,8939.8,2837,Net Banking,Delivered,"Nagi, Bose and Jhaveri",nom@patla.com,23,No,0
ORD1447,10/5/2025,10/8/2025,CUST227,Harinakshi Madan,Home Office,PROD4120,Notebook,Office Supplies,North,West Bengal,Erode,9,2260,5,19323,14565.3,4757.7,Net Banking,Return,"Kumer, Varghese and Parmar",joshuahayre@gandhi-varghese.com,42,No,0
ORD1448,11/8/2024,11/11/2024,CUST106,Rajeshri Panchal,Home Office,PROD5101,Sofa,Furniture,North,Rajasthan,Udupi,8,4604,10,33148.8,28894.42,4254.38,Credit Card,Delivered,Thaker-Dayal,tripathijairaj@batra-dada.com,36,No,0
ORD1449,9/29/2024,10/6/2024,CUST257,Eesha Toor,Corporate,PROD1847,Mouse,Electronics,North,West Bengal,Kishanganj,6,3928,10,21211.2,17664.8,3546.4,Cash,Cancelled,Joshi Group,ayushman36@nayar-mangat.com,19,No,0
ORD1450,9/11/2024,9/18/2024,CUST630,Sai Boase,Corporate,PROD8193,Sugar,Grocery,North,West Bengal,Nellore,7,623,5,4142.95,3313.2,829.75,UPI,Cancelled,Mand Inc,fariqparsa@krishnamurthy.com,39,No,0
ORD1451,10/20/2024,10/24/2024,CUST248,Bhavna Chander,Consumer,PROD2708,Mouse,Electronics,West,Tamil Nadu,Muzaffarnagar,2,627,0,1254,999.27,254.73,UPI,Delivered,"Borra, Bhalla and Ravi",yashnair@bhatnagar.org,50,No,0
ORD1452,7/10/2024,7/13/2024,CUST805,Mekhala Bath,Home Office,PROD7888,Cooking Oil,Grocery,North,Himachal Pradesh,Kavali,10,2469,5,23455.5,16345.57,7109.93,UPI,Cancelled,Mand-Reddy,gokhalemitali@varughese.biz,4,Yes,30
ORD1453,6/6/2024,6/10/2024,CUST340,Lavanya Dua,Consumer,PROD8195,Cooking Oil,Grocery,South,Bihar,Kishanganj,5,371,20,1484,1089.46,394.54,UPI,Cancelled,Mallick-Mohanty,anusha57@chaudhary-samra.com,38,No,0
ORD1454,10/1/2024,10/5/2024,CUST939,Vrinda Malhotra,Consumer,PROD6716,Pan,Office Supplies,North,Uttar Pradesh,Solapur,1,353,5,335.35,239.75,95.6,Cash,Return,"Kapur, Nadkarni and Chanda",siddharth95@nagy-vala.com,19,No,0
